,name (zolpidem),similarity (zolpidem),name (eszopiclone),similarity (eszopiclone),name (zaleplon),similarity (zaleplon),name (trazodone),similarity (trazodone),name (amitriptyline),similarity (amitriptyline),name (mirtazapine),similarity (mirtazapine),name (doxepin),similarity (doxepin),name (lorazepam),similarity (lorazepam),name (clonazepam),similarity (clonazepam),name (temazepam),similarity (temazepam),name (triazolam),similarity (triazolam),name (melatonin),similarity (melatonin),name (atorvastatin),similarity (atorvastatin)
601,4'-chlordiazepam,0.7173171639442444,benzodiazepines/z-hypnotics,0.7072824239730835,fluprazine,0.6970410346984863,chlorazepate,0.7528369426727295,blonanserin,0.762053370475769,amitriptylinoxide,0.7520513534545898,desloratadine-pseudoephedrine,0.7490115761756897,oxcarbazepine-ibuprofen,0.7149392366409302,ketamine-flunitrazepam,0.7456955909729004,dextropropoxyphene,0.7200697660446167,amphetamine-haloperidol,0.7189609408378601,somatotropine,0.600200891494751,moexepril,0.7308018803596497
602,cabamazepine,0.7173082232475281,paroxetin,0.7072643041610718,resperidone,0.6969965100288391,carisoprodol,0.7527883052825928,fluoxetine's,0.7620304822921753,divalproex-er/divalproex,0.7520226240158081,metclopramide,0.7489608526229858,haldol,0.7147785425186157,3-oh-diazepam,0.7456874847412109,amitiptyline,0.7200299501419067,benzodiazepinics,0.7189338207244873,pineal-derived,0.6001782417297363,lobeglitazone,0.7305455803871155
603,midazolam/flumazenil,0.7172908782958984,nefazadone,0.7072375416755676,pimavanserin,0.6968432068824768,n-desalkylquetiapine,0.7527574300765991,l-milnacipran,0.761921226978302,lopirazepame,0.7519306540489197,imipramine-hcl,0.748907744884491,klonopine,0.7147193551063538,midazolam/hydroxyzine,0.7455938458442688,diazepam-,0.7200095057487488,s-mianserin,0.7188975214958191,serotonin-antagonist,0.600162148475647,-lercanidipine,0.730507493019104
604,5-benzodiazepine,0.7172821760177612,pramipexole's,0.7070374488830566,triazolamers,0.6968032121658325,guaifenesin-dextromethorphan,0.7526289224624634,methaqualone-diphenhydramine,0.7618881464004517,mianserine,0.7517117261886597,cholorpheniramine,0.748907208442688,guaifenesin/codeine,0.7147001028060913,d-oxazepam,0.7455403208732605,deperidol,0.7198788523674011,benzodiazepine's,0.7187386155128479,circadian-gated,0.6001497507095337,*carvedilol,0.730444073677063
605,dextromethorphan-salbutamol,0.7170064449310303,ipraside,0.7069403529167175,tiagabine.hcl,0.6967911720275879,10-oh-nortriptyline,0.7526242136955261,metaclopramide,0.7618215084075928,memantine-donepezil,0.7516187429428101,-lamotrigine,0.7488850355148315,eszopiclone,0.7146536707878113,-pramipexole,0.7454380393028259,bromodiphenhydramine,0.7198686599731445,biperiden,0.7186625003814697,serotonin-agonists,0.6000680923461914,valsartan/amlodipine/hydrochlorothiazide,0.7303914427757263
606,flunitrazepam/fentanyl,0.7167949676513672,cbt+fluoxetine,0.7068805694580078,sarizotan,0.6967062950134277,diphenhydramin,0.7523720264434814,clopimozide,0.7617568373680115,cipram,0.7515733242034912,morphine/prochlorperazine/metoclopramide,0.7488641738891602,haliperidol,0.7145593762397766,acetaminophen/diphenhydramine,0.7453545331954956,-licarbazepine,0.7197002172470093,ketamine/midazolam,0.7185941934585571,pirenoxine,0.6000103950500488,metformin/colesevelam,0.730387806892395
607,haloperidol,0.7167115211486816,-topiramate,0.7068371772766113,flupentixol/melitracen,0.6966995000839233,oxycodoneacetaminophen,0.7522673606872559,antidepressants-,0.7617464661598206,*levetiracetam,0.7514785528182983,chlorperphenazine,0.7486588954925537,butalbital,0.7144408226013184,remoxipride,0.7453294992446899,seroquel/methadone,0.7195674777030945,n-desalkylquetiapine,0.7185818552970886,glp-1-oestrogen,0.5999040603637695,dutogliptin,0.7303270697593689
608,zonisamid,0.7165864706039429,nalmefene,0.7067701816558838,lamotrigine,0.6966372728347778,risperidone's,0.752035915851593,iloperidone,0.7615307569503784,carbazepine,0.7514361143112183,dl-chlorpheniramine,0.7486481070518494,opioid/acetaminophen,0.7144330739974976,clozpine,0.7452865242958069,oxcarbazepine's,0.7194833159446716,methylphenidate,0.7185683250427246,circadian-mediated,0.5998976230621338,nebivolol-valsartan,0.73026043176651
609,benzodiazepine.,0.7165566682815552,desloratadin,0.7067221403121948,oxymorphone,0.6965324878692627,doxefazepam,0.7520201206207275,fluoxetine/,0.7614972591400146,haloperidol/haloperidol,0.7510677576065063,7.gabapentin,0.7485580444335938,-dextromethorphan-guaifenesin,0.7143394947052002,diazepam-rg,0.7452331781387329,7-acetamidoflunitrazepam,0.7194012403488159,nor-triptyline,0.7185465693473816,ocrh-induced,0.5996551513671875,enalapril+losartan,0.7301849126815796
610,modafinil's,0.7164930701255798,ezogabine,0.7066951990127563,isoloxapine,0.6964790225028992,6-oh-buspirone,0.7519811987876892,chlorproethazine,0.7614645957946777,fenpipramide,0.7510178685188293,amitripytyline,0.7485312223434448,risperidone,0.7143346667289734,/diphenhydramine,0.7451758980751038,o-desalkylquetiapine,0.719379723072052,diphenhydramine-morphine,0.7185425758361816,stress-hormone,0.5996543765068054,lisinapril,0.729882001876831
611,non-triazolam,0.7163228988647461,pindolol+fluoxetine,0.7064768671989441,benzodiazepine-gabaa,0.696475625038147,zimelidine,0.7519729137420654,metaclazepam,0.7613862156867981,vilazodone's,0.7509599924087524,n-desmethyldoxepin,0.7484904527664185,seroquel/zyprexa,0.7142772078514099,flunarizine,0.7451013922691345,midazolam/meperidine,0.7193081974983215,14c-quazepam,0.7184967398643494,sertonin,0.5995391011238098,clopidogrel/ticlopidine,0.729864239692688
612,quetiapine/olanzapine,0.7161148190498352,sertralin,0.7063294053077698,5-benzodiazepines,0.6964507102966309,methoclopramide,0.7519175410270691,-10-hydroxynortriptyline,0.7613622546195984,neuroleptic-antidepressant,0.7509456872940063,mexiletine-quinidine,0.7484548687934875,oxycodone/paracetamol,0.7142590284347534,nonazapirone,0.745052695274353,dextrophan/dextromethorphan,0.7193019986152649,flupentixole,0.7184611558914185,beta-oestradiol-induced,0.5995174050331116,candesartan-cilexetil,0.7298562526702881
613,haloperidol/levomepromazine,0.7160565853118896,clozapine-olanzapine,0.7062616944313049,pre-aripiprazole,0.6964273452758789,clomipramine.,0.7519079446792603,pentazepam,0.7613438367843628,midozolam,0.7508058547973633,impramine,0.7483810186386108,cetamine,0.7140421867370605,ropizine,0.7449963092803955,lorazepam-trained,0.7192636728286743,fentanyl-midazolam,0.7184574007987976,deprenyl,0.5994043946266174,losartan-enalapril,0.7297132015228271
614,ketamine/diazepam,0.7159754037857056,dapoxetine,0.7062395215034485,amfetamines,0.6963914632797241,metclopramide,0.7518942356109619,tramadol/metamizol,0.7612490653991699,mg/day-donepezil,0.7506572008132935,larazepam,0.7483575344085693,fentanyl-droperidol,0.7139863967895508,risperidone/olanzapine,0.7449527382850647,norhydrocodone,0.7191978096961975,6-oh-oxymorphone,0.7183960676193237,ofserotonin,0.5993716716766357,glyburide/metformin,0.729608416557312
615,loreclezole,0.7159304618835449,edivoxetine-placebo,0.7061890363693237,esketamine,0.6962814331054688,fluoxetine's,0.7517240047454834,phentermine/fluoxetine,0.7611867189407349,olanzapine-only,0.7505803108215332,thiepin,0.7483555674552917,flunitrazepam's,0.7139122486114502,haloperidol+ritanserin,0.7449053525924683,armodafinil,0.7191928029060364,mirtazapine,0.7183931469917297,alpha-lipoic-acid,0.5993413329124451,cerivastatin-induced,0.7295655012130737
616,non-diazepam,0.7158626317977905,bupropion,0.706173300743103,n-desmethyl-olanzapine,0.6962608098983765,larazepam,0.7516887187957764,d-milnacipran,0.7611523866653442,er/bupropion,0.7505443096160889,lidocaine/dextromethorphan,0.7482606172561646,benzodiazepines,0.7138729095458984,levomethorphan,0.7448930740356445,d7-nefazodone,0.7191916704177856,hypnotic-sedative,0.7183365821838379,estrogen-prolactin,0.5992278456687927,clopidogrel/omeprazole,0.7292878031730652
617,pramipexole,0.7158181071281433,amitriptyline+nortriptyline,0.7059171199798584,loxapin,0.6960880756378174,11.ondansetron,0.7516666054725647,prazepam,0.7610461711883545,risperidone-long-acting,0.7505374550819397,mexiletine,0.7481435537338257,hydromorphone-appropriate,0.7138707637786865,hydoxyzine,0.7446386218070984,-carisoprodol,0.7191897034645081,mitrazapine,0.7182061672210693,nac-5ht,0.5992251634597778,metformin/glipizide,0.7291717529296875
618,etodroxizine,0.7156900763511658,belaperidone,0.7059046030044556,d-amphetamine/chlordiazepoxide,0.6960772275924683,tandospirone,0.7516369819641113,carbemazepine,0.7610348463058472,etiracetam,0.7504407167434692,scitalopram,0.7481168508529663,mg/tramadol,0.713843584060669,flutazolam,0.7446051836013794,diclofenac-tramadol,0.7190895676612854,alfentanil/midazolam,0.7181482911109924,promelanin-concentrating,0.5991312265396118,febuxostat,0.7291100025177002
619,guaifenesin/dextromethorphan,0.7156596183776855,paroxetine-cr,0.7058900594711304,diazepam/,0.6960205435752869,blonanserin,0.7516325116157532,tricyclic-antidepressant,0.7609788179397583,fonazepam,0.7504311203956604,carbazepine,0.7481086254119873,bromperidol,0.7136508226394653,medazolam,0.7444736957550049,oxycodone,0.7190678119659424,dextromethorphan/,0.7181060910224915,intrapinealocyte,0.5990851521492004,losartan-hctz,0.7289918661117554
620,valproate+quetiapine,0.7155892848968506,methylphenidate-,0.7058482766151428,benzodiazepines/alcohol,0.6959664821624756,amitriptyrine,0.7516093254089355,haloperidol/haloperidol,0.760844349861145,antidepressants-,0.7504085302352905,cyprohetadine,0.7480294704437256,iodoclonazepam,0.7135308384895325,w/diazepam,0.7443545460700989,'quetiapine,0.7190533876419067,l-ethylphenidate,0.7181010842323303,salsolinol-like,0.5990763902664185,enalapril-felodipine,0.7289799451828003
621,ropinirole,0.7155885696411133,litoxetine,0.7058212757110596,desloratadine,0.6958819627761841,enciprazine,0.7515937089920044,fluvoxamine-lithium,0.7605034112930298,loratadine,0.7503702640533447,acetaminophen-diphenhydramine,0.7480090856552124,chlorpheniramine-hydrocodone,0.7135043740272522,meprobamate-benactyzine,0.7442957758903503,1'-hydroxymidazolam-to-midazolam,0.7189394235610962,9-oh-risperidone,0.718049943447113,3-hydroxytryptophan,0.5990716218948364,lovastatin's,0.7287039756774902
622,-venlafaxine,0.7155824899673462,flupentixole,0.705815851688385,diazepam/methadone,0.6958667039871216,r-mianserin,0.7515617609024048,flutoprazepam,0.760467529296875,pregabalin,0.7503309845924377,r-fluoxetine,0.7478535175323486,alpidem,0.7132824063301086,benzodiazepin,0.7442251443862915,alprazolam-related,0.7188700437545776,alpha-hydroxyalprazolam,0.7179189920425415,galascorbine,0.5990581512451172,aliskiren/hydrochlorothiazide,0.7285770773887634
623,benzodiazepine-positive,0.7154302000999451,enciprazine,0.7056794166564941,haloperidone,0.695860743522644,hydrocodone-apap,0.7514559030532837,oxcarbizine,0.7604160904884338,hydroxyrisperidone,0.7503184080123901,citalopram/escitalopram,0.7478381991386414,meprobamate,0.7132472991943359,benzodiazepine-anxiolytics,0.7442055940628052,oxycodone/oxymorphone,0.7188074588775635,benzodiazepine-opiate,0.7178415060043335,5-hydroxytrytamine,0.5990189909934998,losartan/hydrochlorothiazide,0.7284340858459473
624,diazepam-methohexital,0.7153316140174866,zuclopenthixole,0.7056552171707153,progabide,0.6957624554634094,haloperidone,0.7514363527297974,fluvoxamino,0.7602460384368896,lorazepam1mg,0.7502838373184204,celecoxib+risperidone,0.7476063966751099,metoprol,0.7132240533828735,topiramate-antipsychotic,0.7441884279251099,atropine/diazepam/pralidoxime,0.718774676322937,alprazolam-induced,0.717523992061615,ras+antioxidant,0.5990087985992432,benazepril,0.7283352613449097
625,gabapentin-pregabalin,0.7152902483940125,levamfetamine,0.705575704574585,suriclone,0.6957313418388367,risperidone/9-hydroxyrisperidone,0.7512911558151245,trybizine,0.7601833343505859,8-hydroxyclomipramine,0.7502485513687134,alprazolam-,0.7475113272666931,p-oxycodone,0.71315997838974,dextromethorphan-quinidine,0.7440395355224609,propoxyphene,0.718675971031189,benactyzine,0.7175089120864868,no-hormone,0.5989542603492737,valsartan-,0.7281715869903564
626,fluoxetine/paroxetine,0.7152144312858582,5.citalopram,0.7054998874664307,2-oxoquazepam,0.6957237720489502,oxycodone,0.7511295080184937,sertindol,0.7601439952850342,oxcarbazepine's,0.750056266784668,maalox/diphenhydramine/lidocaine,0.7474444508552551,tizanidine,0.713007926940918,pre-aripiprazole,0.7439981698989868,licarbazepine,0.718530535697937,diazepam-bound,0.7174351811408997,alpha-msh/acth,0.5989317893981934,probucol-colestipol,0.7280739545822144
627,methylphenidate/dexmethylphenidate,0.7150161266326904,pipradol,0.7052229046821594,tamazepam,0.695580005645752,clozapine/risperidone,0.7509417533874512,anti-paroxetine,0.7601143717765808,levosulpride,0.7500216960906982,s-fexofenadine,0.7472804188728333,atropine/diazepam/pralidoxime,0.7129740715026855,.phenytoin,0.7439746856689453,lorazepam-containing,0.7184571027755737,thiopentone/midazolam,0.7173974514007568,antioxidant,0.5988360643386841,aliskiren/amlodipine/hydrochlorothiazide,0.7280621528625488
628,flupirtine,0.7149547338485718,nonbenzodiazepines,0.7051776647567749,risperodol,0.69554603099823,meperidine/hydroxyzine,0.7508788704872131,'ziprasidone,0.7601077556610107,tazepam,0.7499443292617798,methochlorpromazine,0.7472156286239624,droperidol/fentanyl,0.7129138708114624,fentanyl+diazepam,0.7439618110656738,-quetiapine,0.7184159755706787,antihaloperidol,0.7173856496810913,estradiol-17beta-stimulated,0.5988240242004395,vildagliptin-metformin,0.7280435562133789
629,gaba/benzodiazepine,0.7148953080177307,non-pregabalin,0.7051200270652771,lurasidone's,0.6954118013381958,*tizanidine,0.7508659362792969,dimethocaine,0.760025143623352,11.ondansetron,0.7497445344924927,11.gabapentin,0.7471258640289307,prednisone-diphenhydramine-ephedrine,0.7128792405128479,desalkylgidazepam,0.7439315319061279,perphenazine-amitriptyline,0.7183189392089844,zolazepam-tiletamine,0.7173393964767456,dexamethasone/corticotrophin-releasing,0.5988150835037231,eze/simva+feno,0.7279200553894043
630,memantine-donepezil,0.7148939967155457,rac-citalopram,0.7050964832305908,fluperolone,0.6954008340835571,haloperidol-promethazine,0.7505233287811279,z-10-hydroxynortriptyline,0.7599949836730957,perphenazine,0.7495366334915161,moricizine,0.7470980286598206,4.promethazine,0.7126641869544983,desalkyl-flurazepam,0.7439291477203369,lorazepam-assisted,0.7181053161621094,benztropine,0.7172908186912537,"17,20beta-p-induced",0.5987482070922852,fimasartan/amlodipine,0.7279186248779297
631,a4=donepezil,0.7148771286010742,dizepam,0.7050766944885254,benzodiazepine/opioid,0.6953893899917603,fluoxetine-naltrexone,0.75044846534729,mirtazapine-,0.7599801421165466,post-lorazepam,0.7495051622390747,imipramine/day,0.7470932602882385,amitriptyline+nortriptyline,0.7126477360725403,pregabalin/tolterodine,0.7438472509384155,chlormezanone,0.7180718183517456,methylphenidate-placebo,0.7172634601593018,non-corticosterone,0.5987232327461243,gemfibrozil-induced,0.7278426289558411
632,zepine,0.7148356437683105,laropiprant,0.7050390243530273,benzodiazepine-gaba,0.695388674736023,-amisulpride,0.7504074573516846,chlorazepate,0.7599181532859802,alprozolam,0.7494447231292725,klonidine,0.7470699548721313,levomepromazine,0.7126011252403259,zolpidem-ir,0.743745744228363,benzhydrocodone/apap,0.7180169820785522,tramadol-ketamine,0.7172607183456421,clock/bmal,0.5987207293510437,amlodipine/benazapril,0.7276641130447388
633,tramadol's,0.7148085236549377,placebo/haloperidol,0.7050184011459351,pitrazepin,0.6952177286148071,ipradol,0.7503853440284729,7.trazodone,0.7598870992660522,clozapine/ndmc,0.7494282722473145,certirizine,0.7470474243164062,midazolam-alfentanil,0.7125583291053772,meclazine,0.7436584830284119,dextromethorpan,0.7178362607955933,sertraline/clonazepam,0.7172329425811768,beta-msh-induced,0.5987005829811096,vildagliptin,0.7276444435119629
634,hypnotic/anxiolytics,0.7147278785705566,-sila-venlafaxine,0.7049902081489563,anxiolytic-sedatives,0.6951037645339966,-zopiclone,0.7502535581588745,3-m-gabapentin,0.7595328092575073,-topiramate,0.7493100166320801,xenadrine,0.74704509973526,diclofenac/acetaminophen,0.7125221490859985,5.citalopram,0.743620753288269,post-midazolam,0.7177547812461853,amitriptyline/morphine,0.7170931696891785,+estradiol,0.598661482334137,pocarvedilol,0.7275672554969788
635,clobazam's,0.7147261500358582,lisdexamphetamine,0.7049878835678101,lofepramine,0.6950881481170654,cylcobenzaprine,0.7501380443572998,amfetamine,0.7595231533050537,oros-methylphenidate,0.7491227388381958,norzimeldine,0.7470190525054932,amitriptyline-ketamine,0.7124843597412109,guaifenesin/dextromethorphan,0.7435810565948486,metiapine,0.7176653742790222,doperidone,0.7170102000236511,photoperiod/7,0.598619818687439,ezetimibe-loaded,0.727540135383606
636,zonegran/gabapentin,0.7145117521286011,abecarnil,0.7049375772476196,4-benzodiazepines,0.6950501203536987,levoprotiline,0.7501283884048462,lormetazepam,0.7595037221908569,protriptyline,0.7488793134689331,ocaperidone,0.7469413876533508,demethylmirtazapine/mirtazapine,0.712473452091217,abaperidone,0.743554949760437,meperidine,0.7175204157829285,norbutorphanol,0.7169188261032104,antigonadotrophins,0.5985767841339111,carmegliptin,0.7274311780929565
637,irazepine,0.7143594026565552,risperodol,0.7049167156219482,pipradrol,0.6948097944259644,propazepine,0.7501086592674255,cyproeptadine,0.7594566345214844,tiapride/carbamazepine,0.7488739490509033,resperidol,0.7468212246894836,ciramadol,0.7124729156494141,acid-ethosuximide,0.7435246706008911,1'-hydroxymidazolam/midazolam,0.7174773216247559,phenycyclidine,0.716851532459259,rxleptin,0.598573625087738,celecoxib+risperidone,0.7273761034011841
638,diazepam-d5,0.7143000364303589,benzodiazepine-naive,0.7048839330673218,'paliperidone,0.6947592496871948,thiothixene,0.7500736713409424,fluphenazin,0.7594002485275269,tianeptin,0.7488476037979126,no-fluoxetine,0.746781587600708,oxcarbazepin,0.7124688625335693,guiaifenesin-dextromethorphan,0.7434036731719971,dihydrocodeine,0.7174057364463806,benzodiazepine/bdzra,0.7166919708251953,corticosterone-drinking,0.5985564589500427,telmisartan/hctz,0.727279782295227
639,benzodiazepenes,0.7141990661621094,fevipiprant,0.7048760652542114,benzodiazepine/beta-carboline,0.6947484016418457,gepirone,0.7500351667404175,desmethyl-imipramine,0.7592308521270752,a4=donepezil,0.7487640380859375,clomipramine.,0.7466591596603394,butorphanol/diazepam,0.7123676538467407,memantine,0.7433983683586121,tramadol/acetaminophen,0.7174001932144165,resperidone,0.7166337370872498,gonadotropin-lowering,0.5985416173934937,statins/fibrates,0.727102518081665
